"","V1","V2","V3"
"1",0.807456060880338,0.681195857748675,0.408937768389283
"2",1.57055479210454,0.98872838217253,0.395686347607608
"3",0.80511230088699,0.570925806149175,0.500022179913881
"4",0.675405121028526,0.574103863457245,0.361701466294433
